,load
2020-09-21 02:00:00,11.442823808860751
2020-09-21 03:00:00,10.438101753093445
2020-09-21 04:00:00,9.860878095209337
2020-09-21 05:00:00,9.424680715964314
2020-09-21 06:00:00,10.554616692875998
2020-09-21 07:00:00,11.409645212222856
2020-09-21 08:00:00,12.610475374220222
2020-09-21 09:00:00,16.375692090967085
2020-09-21 10:00:00,19.42017176564985
2020-09-21 11:00:00,21.854151972923503
2020-09-21 12:00:00,24.995147058421402
2020-09-21 13:00:00,27.1232662920795
2020-09-21 14:00:00,29.1352786226359
2020-09-21 15:00:00,29.32874395623806
2020-09-21 16:00:00,31.78270075690682
2020-09-21 17:00:00,30.789916016839257
2020-09-21 18:00:00,31.297372036037935
2020-09-21 19:00:00,29.385209645074625
2020-09-21 20:00:00,27.995188085473593
2020-09-21 21:00:00,26.15109384904966
2020-09-21 22:00:00,25.648613988791084
2020-09-21 23:00:00,21.82410285850355
2020-09-22 00:00:00,20.161591542208676
2020-09-22 01:00:00,19.584298975019433
2020-09-22 02:00:00,17.336153718914048
2020-09-22 03:00:00,16.0411038816441
2020-09-22 04:00:00,14.904519684645667
2020-09-22 05:00:00,14.713794113241118
2020-09-22 06:00:00,16.666315528939798
2020-09-22 07:00:00,17.016140988842373
2020-09-22 08:00:00,17.98005500676847
2020-09-22 09:00:00,21.899517656346525
2020-09-22 10:00:00,24.937923549866873
2020-09-22 11:00:00,29.451513194701576
2020-09-22 12:00:00,31.120963362619253
2020-09-22 13:00:00,33.06032370300426
2020-09-22 14:00:00,33.7319549186549
2020-09-22 15:00:00,34.65586926873674
2020-09-22 16:00:00,32.99907480083635
2020-09-22 17:00:00,33.210109641786964
2020-09-22 18:00:00,32.36404035387444
2020-09-22 19:00:00,30.52985014435728
2020-09-22 20:00:00,27.885095656443028
2020-09-22 21:00:00,24.417464655872937
2020-09-22 22:00:00,23.58693901632891
2020-09-22 23:00:00,19.534601311480916
2020-09-23 00:00:00,17.422395765977786
2020-09-23 01:00:00,17.20970507569386
2020-09-23 02:00:00,16.824240331612316
2020-09-23 03:00:00,14.014831334085315
2020-09-23 04:00:00,12.966318650157204
2020-09-23 05:00:00,13.640625248857436
2020-09-23 06:00:00,13.862976761820223
2020-09-23 07:00:00,13.957916563302938
2020-09-23 08:00:00,16.40232604647444
2020-09-23 09:00:00,18.779931220614557
2020-09-23 10:00:00,23.26428366094415
2020-09-23 11:00:00,25.48815370874605
2020-09-23 12:00:00,28.97440865074204
2020-09-23 13:00:00,29.627909854066658
2020-09-23 14:00:00,30.103991266678634
2020-09-23 15:00:00,31.787798358030773
2020-09-23 16:00:00,33.13233522224633
2020-09-23 17:00:00,31.694423521737356
2020-09-23 18:00:00,30.62476848185586
2020-09-23 19:00:00,27.55350876491019
2020-09-23 20:00:00,25.266676379028397
2020-09-23 21:00:00,23.661579212653326
2020-09-23 22:00:00,21.710589433635754
2020-09-23 23:00:00,18.673680327151352
2020-09-24 00:00:00,14.962399591016291
2020-09-24 01:00:00,12.149529348821574
2020-09-24 02:00:00,12.289399099017732
2020-09-24 03:00:00,11.284664146167433
2020-09-24 04:00:00,9.90713943175065
2020-09-24 05:00:00,9.998417487900678
2020-09-24 06:00:00,8.87360938156883
2020-09-24 07:00:00,9.603382180012714
2020-09-24 08:00:00,13.240691648669875
2020-09-24 09:00:00,15.644086930936917
2020-09-24 10:00:00,20.261826605869622
2020-09-24 11:00:00,22.79389774142816
2020-09-24 12:00:00,25.211078187460476
2020-09-24 13:00:00,27.96091115323846
2020-09-24 14:00:00,26.875926083983778
2020-09-24 15:00:00,28.20454757307707
2020-09-24 16:00:00,28.5956300219995
2020-09-24 17:00:00,29.82804896688979
2020-09-24 18:00:00,29.792341262910586
2020-09-24 19:00:00,27.010581804462444
2020-09-24 20:00:00,26.174214744162292
2020-09-24 21:00:00,23.424439442192774
2020-09-24 22:00:00,21.020226319811503
2020-09-24 23:00:00,18.46352904938603
2020-09-25 00:00:00,15.689351878065745
2020-09-25 01:00:00,15.026588100502112
2020-09-25 02:00:00,13.604852236929847
2020-09-25 03:00:00,12.666957773472333
2020-09-25 04:00:00,13.12332255648963
2020-09-25 05:00:00,14.461670272795104
2020-09-25 06:00:00,15.492607251124817
2020-09-25 07:00:00,18.325171929282824
2020-09-25 08:00:00,20.77488407119646
2020-09-25 09:00:00,23.111877548386957
2020-09-25 10:00:00,26.704859841370926
2020-09-25 11:00:00,28.919428395150916
2020-09-25 12:00:00,31.099752318782755
2020-09-25 13:00:00,34.63601702427105
2020-09-25 14:00:00,37.51195024783034
2020-09-25 15:00:00,38.095789180169746
2020-09-25 16:00:00,37.58784477905924
2020-09-25 17:00:00,38.34785136204452
2020-09-25 18:00:00,37.72191912398271
2020-09-25 19:00:00,35.99294512132735
2020-09-25 20:00:00,33.14340909685277
2020-09-25 21:00:00,30.639121271946824
2020-09-25 22:00:00,28.761334615875633
2020-09-25 23:00:00,24.955696107808603
2020-09-26 00:00:00,22.188292113880614
2020-09-26 01:00:00,19.92717031099685
2020-09-26 02:00:00,17.54412438418387
2020-09-26 03:00:00,17.107312166658776
2020-09-26 04:00:00,17.729893881639498
2020-09-26 05:00:00,18.71517441702678
2020-09-26 06:00:00,18.47145703352339
2020-09-26 07:00:00,20.491555868602354
2020-09-26 08:00:00,22.3023772930538
2020-09-26 09:00:00,23.15977260222525
2020-09-26 10:00:00,26.18410773217966
2020-09-26 11:00:00,28.661939064742555
2020-09-26 12:00:00,33.41563374893053
2020-09-26 13:00:00,36.571981026319676
2020-09-26 14:00:00,38.44050396372343
2020-09-26 15:00:00,39.23539530774842
2020-09-26 16:00:00,39.287844757628115
2020-09-26 17:00:00,37.49605221055544
2020-09-26 18:00:00,34.37333096831986
2020-09-26 19:00:00,31.623637418805167
2020-09-26 20:00:00,29.26668299982259
2020-09-26 21:00:00,24.518931709782027
2020-09-26 22:00:00,22.428958387317333
2020-09-26 23:00:00,19.356219328755504
2020-09-27 00:00:00,16.523890025508667
2020-09-27 01:00:00,13.618470841579528
2020-09-27 02:00:00,11.58447721461046
2020-09-27 03:00:00,12.265594549093851
2020-09-27 04:00:00,12.50362438917691
2020-09-27 05:00:00,12.220255299821295
2020-09-27 06:00:00,12.507058110181939
2020-09-27 07:00:00,14.041360672685872
2020-09-27 08:00:00,15.328924528795824
2020-09-27 09:00:00,17.001782182799236
2020-09-27 10:00:00,20.67200175912281
2020-09-27 11:00:00,22.859719774851275
2020-09-27 12:00:00,24.215475853306852
2020-09-27 13:00:00,26.331602525461285
2020-09-27 14:00:00,28.119165877847244
2020-09-27 15:00:00,27.208383197206576
2020-09-27 16:00:00,27.657814970183075
2020-09-27 17:00:00,28.319257026633746
2020-09-27 18:00:00,27.84561878112638
2020-09-27 19:00:00,28.52465647341854
2020-09-27 20:00:00,27.621438128394207
2020-09-27 21:00:00,26.510358468357104
2020-09-27 22:00:00,27.669640120905587
2020-09-27 23:00:00,25.340191646184696
2020-09-28 00:00:00,22.58673010999526
2020-09-28 01:00:00,21.013262875304108
2020-09-28 02:00:00,18.39154303259022
2020-09-28 03:00:00,17.11597858999683
2020-09-28 04:00:00,15.80166567139093
2020-09-28 05:00:00,16.31191528500014
2020-09-28 06:00:00,15.808446753672246
2020-09-28 07:00:00,16.51918334732216
2020-09-28 08:00:00,18.864434307714596
2020-09-28 09:00:00,20.992109204963338
2020-09-28 10:00:00,21.52495756802096
2020-09-28 11:00:00,22.63445266319855
2020-09-28 12:00:00,23.949096822242094
2020-09-28 13:00:00,25.238893601143392
2020-09-28 14:00:00,27.37766787861702
2020-09-28 15:00:00,28.695736972980075
2020-09-28 16:00:00,30.176927122568944
2020-09-28 17:00:00,30.597299239621382
2020-09-28 18:00:00,30.630459080379385
2020-09-28 19:00:00,29.548847241677855
2020-09-28 20:00:00,27.552949709085972
2020-09-28 21:00:00,26.095648267557856
2020-09-28 22:00:00,25.39941226797627
2020-09-28 23:00:00,22.80096955126489
2020-09-29 00:00:00,21.282040291939794
2020-09-29 01:00:00,16.4539089775134
2020-09-29 02:00:00,14.328666025001407
2020-09-29 03:00:00,12.842647638519242
2020-09-29 04:00:00,13.542461168856214
2020-09-29 05:00:00,15.339316941037536
2020-09-29 06:00:00,14.084080317836634
2020-09-29 07:00:00,16.979249541251026
2020-09-29 08:00:00,17.7167282320901
2020-09-29 09:00:00,18.898458592999322
2020-09-29 10:00:00,21.22941522424761
2020-09-29 11:00:00,23.491235310186077
2020-09-29 12:00:00,24.35208438862404
2020-09-29 13:00:00,27.154764395957518
2020-09-29 14:00:00,29.462886140238716
2020-09-29 15:00:00,31.511930881644044
2020-09-29 16:00:00,31.35367697564733
2020-09-29 17:00:00,30.922890845217186
2020-09-29 18:00:00,29.837467612307652
2020-09-29 19:00:00,29.875096004257998
2020-09-29 20:00:00,24.8189224637382
2020-09-29 21:00:00,21.44196236974186
2020-09-29 22:00:00,20.068960095734194
2020-09-29 23:00:00,16.274929528681128
2020-09-30 00:00:00,13.552479439195764
2020-09-30 01:00:00,11.330168742265448
2020-09-30 02:00:00,9.093625734006478
2020-09-30 03:00:00,8.239497713126099
2020-09-30 04:00:00,8.644984533705435
2020-09-30 05:00:00,8.879288251179041
2020-09-30 06:00:00,8.941909287537406
2020-09-30 07:00:00,10.517373612057428
2020-09-30 08:00:00,12.742104466118374
2020-09-30 09:00:00,13.57363566964412
2020-09-30 10:00:00,16.866863381869827
2020-09-30 11:00:00,19.214213737709663
2020-09-30 12:00:00,23.10906109986243
2020-09-30 13:00:00,25.915250510835754
2020-09-30 14:00:00,28.77617384894493
2020-09-30 15:00:00,28.794642633322677
2020-09-30 16:00:00,28.834422175097465
2020-09-30 17:00:00,27.32678679875361
2020-09-30 18:00:00,25.746431353281825
2020-09-30 19:00:00,25.55271294799666
2020-09-30 20:00:00,25.034354440631013
2020-09-30 21:00:00,21.455369875050017
2020-09-30 22:00:00,19.62230149230449
2020-09-30 23:00:00,16.859533445731916
2020-10-01 00:00:00,14.9513484439383
2020-10-01 01:00:00,11.02498934173314
2020-10-01 02:00:00,7.858127128974303
2020-10-01 03:00:00,7.490810183823801
2020-10-01 04:00:00,5.356592940779706
2020-10-01 05:00:00,5.545020893783308
2020-10-01 06:00:00,6.387512744883787
2020-10-01 07:00:00,8.672246429949752
2020-10-01 08:00:00,10.855101429706437
2020-10-01 09:00:00,13.15571961486376
2020-10-01 10:00:00,16.8530503964232
2020-10-01 11:00:00,19.937496003149153
2020-10-01 12:00:00,21.88782241639493
2020-10-01 13:00:00,24.201925929540906
2020-10-01 14:00:00,26.361780044009198
2020-10-01 15:00:00,29.2303433793417
2020-10-01 16:00:00,30.40614854550015
2020-10-01 17:00:00,31.277005984049655
2020-10-01 18:00:00,29.593750022527804
2020-10-01 19:00:00,27.4313687593239
2020-10-01 20:00:00,25.096167408301234
2020-10-01 21:00:00,22.518588912112367
2020-10-01 22:00:00,20.087036464048055
2020-10-01 23:00:00,18.64271587875798
2020-10-02 00:00:00,16.9426869233177
2020-10-02 01:00:00,14.370522974885676
2020-10-02 02:00:00,13.28083054026985
2020-10-02 03:00:00,12.37553033979721
2020-10-02 04:00:00,12.665993058285016
2020-10-02 05:00:00,11.591676966509286
2020-10-02 06:00:00,11.821953351896237
2020-10-02 07:00:00,13.361379162031742
2020-10-02 08:00:00,16.075287263935945
2020-10-02 09:00:00,17.852389268204334
2020-10-02 10:00:00,17.970575318456437
2020-10-02 11:00:00,19.632436491538424
2020-10-02 12:00:00,22.184179388297785
2020-10-02 13:00:00,24.50980913853742
2020-10-02 14:00:00,27.955010130161988
2020-10-02 15:00:00,29.608554993191017
2020-10-02 16:00:00,30.06075654724342
2020-10-02 17:00:00,29.7019992464311
2020-10-02 18:00:00,29.8123110322884
2020-10-02 19:00:00,27.573065578535253
2020-10-02 20:00:00,25.325836107128584
2020-10-02 21:00:00,21.791024768641368
2020-10-02 22:00:00,21.82720710903022
2020-10-02 23:00:00,19.421998097065885
2020-10-03 00:00:00,16.09169915656601
2020-10-03 01:00:00,13.752937026314944
2020-10-03 02:00:00,12.561799663609285
2020-10-03 03:00:00,11.218711795749178
2020-10-03 04:00:00,10.312766271174135
2020-10-03 05:00:00,10.046380696285098
2020-10-03 06:00:00,10.836414402449487
2020-10-03 07:00:00,12.125220068444674
2020-10-03 08:00:00,13.823685842357934
2020-10-03 09:00:00,15.005917766222662
2020-10-03 10:00:00,17.844189037661593
2020-10-03 11:00:00,20.413043270886433
2020-10-03 12:00:00,22.665350348005404
2020-10-03 13:00:00,25.101990769021484
2020-10-03 14:00:00,27.581998765650027
2020-10-03 15:00:00,29.373147068240637
2020-10-03 16:00:00,30.308417603296547
2020-10-03 17:00:00,29.72906204474676
2020-10-03 18:00:00,28.166865606050177
2020-10-03 19:00:00,25.556078639819212
2020-10-03 20:00:00,22.956786309114253
2020-10-03 21:00:00,20.649271738479413
2020-10-03 22:00:00,18.541776533949747
2020-10-03 23:00:00,16.003951931796163
2020-10-04 00:00:00,12.58619086480397
2020-10-04 01:00:00,8.87579675264029
2020-10-04 02:00:00,8.238007352578943
2020-10-04 03:00:00,6.887292250518571
2020-10-04 04:00:00,5.895404116973313
2020-10-04 05:00:00,5.4105489959942705
2020-10-04 06:00:00,6.514317212453053
2020-10-04 07:00:00,9.752308394752454
2020-10-04 08:00:00,11.620253185919442
2020-10-04 09:00:00,14.033329134823713
2020-10-04 10:00:00,17.91441145699284
2020-10-04 11:00:00,18.850729781603107
2020-10-04 12:00:00,23.46986441756509
2020-10-04 13:00:00,28.111791536626548
2020-10-04 14:00:00,26.98713165791655
2020-10-04 15:00:00,28.009088462346778
2020-10-04 16:00:00,27.74098676345726
2020-10-04 17:00:00,27.265965055008856
2020-10-04 18:00:00,25.975563367041335
2020-10-04 19:00:00,25.330007657471885
2020-10-04 20:00:00,23.22256598747689
2020-10-04 21:00:00,19.971141182797616
2020-10-04 22:00:00,18.516081839848738
2020-10-04 23:00:00,16.397823632966578
2020-10-05 00:00:00,12.741673165718762
2020-10-05 01:00:00,9.037892524036977
2020-10-05 02:00:00,9.565070537673238
2020-10-05 03:00:00,7.9798689932852644
2020-10-05 04:00:00,7.6330821470897705
2020-10-05 05:00:00,7.757630723129097
2020-10-05 06:00:00,8.866964747150572
2020-10-05 07:00:00,12.385324436897765
2020-10-05 08:00:00,15.10477569661428
2020-10-05 09:00:00,16.040997768365784
2020-10-05 10:00:00,17.36613175807929
2020-10-05 11:00:00,19.74154248529191
2020-10-05 12:00:00,22.081229547014452
2020-10-05 13:00:00,22.626719624325986
2020-10-05 14:00:00,25.302153754804138
2020-10-05 15:00:00,25.419675979992377
2020-10-05 16:00:00,27.493393873186903
2020-10-05 17:00:00,29.116219981200032
2020-10-05 18:00:00,27.903463720267645
2020-10-05 19:00:00,26.78871793941898
2020-10-05 20:00:00,23.48892394929192
2020-10-05 21:00:00,21.758700842944442
2020-10-05 22:00:00,19.892686028184936
2020-10-05 23:00:00,16.103132499806783
2020-10-06 00:00:00,13.355671650860444
2020-10-06 01:00:00,10.801306054254137
2020-10-06 02:00:00,8.922146640814237
2020-10-06 03:00:00,8.961076643433373
2020-10-06 04:00:00,7.917324280105545
2020-10-06 05:00:00,10.160715079701184
2020-10-06 06:00:00,9.274615028145547
2020-10-06 07:00:00,12.615351232924333
2020-10-06 08:00:00,13.727006265234195
2020-10-06 09:00:00,16.249642754252566
2020-10-06 10:00:00,18.458462184642617
2020-10-06 11:00:00,20.834689993648862
2020-10-06 12:00:00,24.1895050298006
2020-10-06 13:00:00,27.851542196254098
2020-10-06 14:00:00,30.63708095567702
2020-10-06 15:00:00,31.1694549081857
2020-10-06 16:00:00,31.646737894662454
2020-10-06 17:00:00,30.4592501380246
2020-10-06 18:00:00,28.43607222711359
2020-10-06 19:00:00,25.709413878753008
2020-10-06 20:00:00,23.257919513699694
2020-10-06 21:00:00,21.165111985944193
2020-10-06 22:00:00,17.919585051328756
2020-10-06 23:00:00,15.269122520992426
2020-10-07 00:00:00,14.368290893365979
2020-10-07 01:00:00,13.350582604133956
2020-10-07 02:00:00,11.083670073909751
2020-10-07 03:00:00,8.667849830775745
2020-10-07 04:00:00,8.88394619118356
2020-10-07 05:00:00,7.026790631422969
2020-10-07 06:00:00,8.730467344553677
2020-10-07 07:00:00,10.269511887878565
2020-10-07 08:00:00,14.346419414065192
2020-10-07 09:00:00,15.112307032732271
2020-10-07 10:00:00,18.786525974646413
2020-10-07 11:00:00,21.38976793891689
2020-10-07 12:00:00,23.584616234503695
2020-10-07 13:00:00,24.407410384697823
2020-10-07 14:00:00,26.770540917996474
2020-10-07 15:00:00,28.577369458590073
2020-10-07 16:00:00,30.78522968196341
2020-10-07 17:00:00,31.431009283245864
2020-10-07 18:00:00,29.756925037942125
2020-10-07 19:00:00,27.10665377466244
2020-10-07 20:00:00,23.654339793074538
2020-10-07 21:00:00,22.76526601478424
2020-10-07 22:00:00,20.577804828465524
2020-10-07 23:00:00,19.32056909470535
2020-10-08 00:00:00,17.22578055169858
2020-10-08 01:00:00,15.272818687316697
2020-10-08 02:00:00,13.187845432073136
2020-10-08 03:00:00,12.72424094966993
2020-10-08 04:00:00,12.262266181747897
2020-10-08 05:00:00,12.184645628964287
2020-10-08 06:00:00,13.21414637076736
2020-10-08 07:00:00,14.598741003306914
2020-10-08 08:00:00,15.82970156665645
2020-10-08 09:00:00,18.848391388297312
2020-10-08 10:00:00,21.353864628681436
2020-10-08 11:00:00,24.418356029571562
2020-10-08 12:00:00,26.33916052883806
2020-10-08 13:00:00,27.18513244117482
2020-10-08 14:00:00,30.548864917776342
2020-10-08 15:00:00,33.037385160707984
2020-10-08 16:00:00,34.121002148569644
2020-10-08 17:00:00,33.20419599250302
2020-10-08 18:00:00,31.73505640822478
2020-10-08 19:00:00,31.37206000899004
2020-10-08 20:00:00,28.721097614298507
2020-10-08 21:00:00,25.47284160830234
2020-10-08 22:00:00,25.804844577519805
2020-10-08 23:00:00,22.757903403261796
2020-10-09 00:00:00,21.734169816858504
2020-10-09 01:00:00,17.827122695383206
2020-10-09 02:00:00,16.439222681177334
2020-10-09 03:00:00,17.223337697232104
2020-10-09 04:00:00,16.581679109261778
2020-10-09 05:00:00,16.393532818673528
2020-10-09 06:00:00,15.34669791856195
2020-10-09 07:00:00,17.85109883566664
2020-10-09 08:00:00,18.94779780385749
2020-10-09 09:00:00,21.11612153779053
2020-10-09 10:00:00,22.33788205394355
2020-10-09 11:00:00,26.42135470336879
2020-10-09 12:00:00,29.850949383688842
2020-10-09 13:00:00,31.699051234990996
2020-10-09 14:00:00,31.948026872907487
2020-10-09 15:00:00,34.35601854016047
2020-10-09 16:00:00,34.12408756648152
2020-10-09 17:00:00,32.48979680175203
2020-10-09 18:00:00,29.594603779837982
2020-10-09 19:00:00,27.310328836811323
2020-10-09 20:00:00,23.761605416282507
2020-10-09 21:00:00,20.77099526188622
2020-10-09 22:00:00,20.214699983195086
2020-10-09 23:00:00,17.11909753746079
2020-10-10 00:00:00,14.964140569684279
2020-10-10 01:00:00,12.070281063350357
2020-10-10 02:00:00,10.516942491326825
2020-10-10 03:00:00,11.446868382778984
2020-10-10 04:00:00,10.715845960600744
2020-10-10 05:00:00,11.469661428322649
2020-10-10 06:00:00,10.269109523523536
2020-10-10 07:00:00,13.465271633095862
2020-10-10 08:00:00,15.07433302358328
2020-10-10 09:00:00,18.581846274266542
2020-10-10 10:00:00,21.041832955360597
2020-10-10 11:00:00,24.24499036680674
2020-10-10 12:00:00,27.29972533667334
2020-10-10 13:00:00,28.854715636179293
2020-10-10 14:00:00,31.492125433275408
2020-10-10 15:00:00,31.62815415013202
2020-10-10 16:00:00,32.67658274421357
2020-10-10 17:00:00,31.829730588384518
2020-10-10 18:00:00,31.079243481826044
2020-10-10 19:00:00,28.904700085352342
2020-10-10 20:00:00,26.780832698007732
2020-10-10 21:00:00,23.187324352763152
2020-10-10 22:00:00,22.01779764901913
2020-10-10 23:00:00,19.251182183695693
2020-10-11 00:00:00,16.09334220648606
2020-10-11 01:00:00,13.810958116229962
2020-10-11 02:00:00,12.239156209253832
2020-10-11 03:00:00,10.545592150822332
2020-10-11 04:00:00,10.079410578218738
2020-10-11 05:00:00,9.475302669170508
2020-10-11 06:00:00,12.283593018084822
2020-10-11 07:00:00,14.918162201890434
2020-10-11 08:00:00,17.205029415098238
2020-10-11 09:00:00,20.727761201653625
2020-10-11 10:00:00,21.224570383508674
2020-10-11 11:00:00,21.249529373571338
2020-10-11 12:00:00,23.383928870942096
2020-10-11 13:00:00,24.208768035710854
2020-10-11 14:00:00,25.750125269294234
2020-10-11 15:00:00,27.138029397054968
2020-10-11 16:00:00,28.553544913731386
2020-10-11 17:00:00,27.16484978391408
2020-10-11 18:00:00,26.6977061001343
2020-10-11 19:00:00,25.218613669898357
2020-10-11 20:00:00,23.57654443478596
2020-10-11 21:00:00,20.69810828857967
2020-10-11 22:00:00,20.79305872388765
2020-10-11 23:00:00,17.939537469766748
2020-10-12 00:00:00,17.161183552193155
2020-10-12 01:00:00,14.089675415261555
2020-10-12 02:00:00,13.112495545877886
2020-10-12 03:00:00,11.931831673003694
2020-10-12 04:00:00,11.197403831961305
2020-10-12 05:00:00,12.175499835865535
2020-10-12 06:00:00,12.201737171096196
2020-10-12 07:00:00,11.119433867492054
2020-10-12 08:00:00,10.260424893309546
2020-10-12 09:00:00,14.230870226077576
2020-10-12 10:00:00,18.26222532965477
2020-10-12 11:00:00,22.880519820089766
2020-10-12 12:00:00,25.315327585976355
2020-10-12 13:00:00,26.12970901257682
2020-10-12 14:00:00,27.392202904572493
2020-10-12 15:00:00,28.503904930712494
2020-10-12 16:00:00,27.923774360152123
2020-10-12 17:00:00,29.35347029331962
2020-10-12 18:00:00,30.616794424025034
2020-10-12 19:00:00,29.405629986353
2020-10-12 20:00:00,27.195797372877788
2020-10-12 21:00:00,23.361139583517048
2020-10-12 22:00:00,23.49067679359039
2020-10-12 23:00:00,20.68164372713604
2020-10-13 00:00:00,17.702405808412085
2020-10-13 01:00:00,15.875027912028598
2020-10-13 02:00:00,13.479776518468892
2020-10-13 03:00:00,12.48717079864326
2020-10-13 04:00:00,10.610301128678511
2020-10-13 05:00:00,12.07276047247676
2020-10-13 06:00:00,12.296759890021619
2020-10-13 07:00:00,15.030590372305518
2020-10-13 08:00:00,16.83790515102302
2020-10-13 09:00:00,19.071028698591885
2020-10-13 10:00:00,20.41799044107679
2020-10-13 11:00:00,23.801110277004092
2020-10-13 12:00:00,25.33177180224937
2020-10-13 13:00:00,26.951726312728162
2020-10-13 14:00:00,28.593912402692773
2020-10-13 15:00:00,29.75546253489167
2020-10-13 16:00:00,28.413795785705652
2020-10-13 17:00:00,27.939673890650994
2020-10-13 18:00:00,27.82944182840634
2020-10-13 19:00:00,25.901017685975443
2020-10-13 20:00:00,23.652508171953247
2020-10-13 21:00:00,21.45232389995861
2020-10-13 22:00:00,20.009348551653222
2020-10-13 23:00:00,16.26711309943924
2020-10-14 00:00:00,13.760987807716027
2020-10-14 01:00:00,12.643208406776235
2020-10-14 02:00:00,9.943818470640903
2020-10-14 03:00:00,8.606532106898362
2020-10-14 04:00:00,6.984579472904484
2020-10-14 05:00:00,8.482856078358294
2020-10-14 06:00:00,8.896265539100646
2020-10-14 07:00:00,9.791238975170687
2020-10-14 08:00:00,12.154072742650527
2020-10-14 09:00:00,13.55416151072028
2020-10-14 10:00:00,15.355978968461162
2020-10-14 11:00:00,16.772506460162635
2020-10-14 12:00:00,18.46385389123288
2020-10-14 13:00:00,22.271147130269483
2020-10-14 14:00:00,23.41335870502006
2020-10-14 15:00:00,25.17907138096207
2020-10-14 16:00:00,24.93612013269478
2020-10-14 17:00:00,25.62628546652012
2020-10-14 18:00:00,23.810437255268305
2020-10-14 19:00:00,22.50052070402802
2020-10-14 20:00:00,20.699579592992677
2020-10-14 21:00:00,20.812377060064215
2020-10-14 22:00:00,20.162227163734578
2020-10-14 23:00:00,16.849512667831863
2020-10-15 00:00:00,15.035230193088903
2020-10-15 01:00:00,14.997468390487256
2020-10-15 02:00:00,11.60164014320338
2020-10-15 03:00:00,9.713341027344429
2020-10-15 04:00:00,9.180831299560975
2020-10-15 05:00:00,9.211061615378675
2020-10-15 06:00:00,9.34552360988846
2020-10-15 07:00:00,9.76412024734904
2020-10-15 08:00:00,13.440150053660847
2020-10-15 09:00:00,14.557100688232358
2020-10-15 10:00:00,17.142244378292723
2020-10-15 11:00:00,20.975620316841095
2020-10-15 12:00:00,23.49360144457862
2020-10-15 13:00:00,24.71285844076849
2020-10-15 14:00:00,25.11758917671659
2020-10-15 15:00:00,26.101999937552744
2020-10-15 16:00:00,25.892274543966526
2020-10-15 17:00:00,25.980393341607275
2020-10-15 18:00:00,23.77149724061444
2020-10-15 19:00:00,23.237326899014498
2020-10-15 20:00:00,21.46220417919039
2020-10-15 21:00:00,19.39883749594358
2020-10-15 22:00:00,19.63445986122063
2020-10-15 23:00:00,16.50279552870447
2020-10-16 00:00:00,13.294550847797455
2020-10-16 01:00:00,10.65751323378041
2020-10-16 02:00:00,8.915527027343629
2020-10-16 03:00:00,7.912929167936702
2020-10-16 04:00:00,6.876689455987376
2020-10-16 05:00:00,5.416366379137823
2020-10-16 06:00:00,5.510251447751288
2020-10-16 07:00:00,7.784788368553857
2020-10-16 08:00:00,10.292236678656641
2020-10-16 09:00:00,14.188920175354475
2020-10-16 10:00:00,18.948362724329083
2020-10-16 11:00:00,22.40513353171267
2020-10-16 12:00:00,26.26453951792337
2020-10-16 13:00:00,29.091600965250745
2020-10-16 14:00:00,32.33613154787604
2020-10-16 15:00:00,35.04060195489279
2020-10-16 16:00:00,36.092241630919155
2020-10-16 17:00:00,36.171574970834314
2020-10-16 18:00:00,34.6493654164181
2020-10-16 19:00:00,32.71692004749194
2020-10-16 20:00:00,30.014391301251994
2020-10-16 21:00:00,27.954766496041515
2020-10-16 22:00:00,25.60561279292164
2020-10-16 23:00:00,22.42163326813185
2020-10-17 00:00:00,17.287660992223092
2020-10-17 01:00:00,16.721449617255587
2020-10-17 02:00:00,14.648053271411138
2020-10-17 03:00:00,13.905252853089124
2020-10-17 04:00:00,14.85793100149223
2020-10-17 05:00:00,15.322161140619116
2020-10-17 06:00:00,16.92388910151578
2020-10-17 07:00:00,17.026299410984908
2020-10-17 08:00:00,21.332940117572214
2020-10-17 09:00:00,24.565318305501606
2020-10-17 10:00:00,27.059847386503222
2020-10-17 11:00:00,30.776987139098193
2020-10-17 12:00:00,31.66683994677829
2020-10-17 13:00:00,33.16858010718541
2020-10-17 14:00:00,35.94377494257557
2020-10-17 15:00:00,34.750083306352295
2020-10-17 16:00:00,35.42564195828108
2020-10-17 17:00:00,35.36416514061054
2020-10-17 18:00:00,36.05681072016123
2020-10-17 19:00:00,32.51236634613877
2020-10-17 20:00:00,31.76749415672874
2020-10-17 21:00:00,28.439427868828297
2020-10-17 22:00:00,26.343826276170105
2020-10-17 23:00:00,22.09159094914306
2020-10-18 00:00:00,18.24100600643179
2020-10-18 01:00:00,16.30718795956071
2020-10-18 02:00:00,13.362381987995494
2020-10-18 03:00:00,12.968447419591447
2020-10-18 04:00:00,11.84726272423319
2020-10-18 05:00:00,10.948935698459024
2020-10-18 06:00:00,10.795031322752742
2020-10-18 07:00:00,12.782448281299121
2020-10-18 08:00:00,14.626701366218427
2020-10-18 09:00:00,17.14166555551518
2020-10-18 10:00:00,20.49457274370508
2020-10-18 11:00:00,24.197515975299
2020-10-18 12:00:00,26.27507695937945
2020-10-18 13:00:00,27.29098104782175
2020-10-18 14:00:00,28.992061996873915
2020-10-18 15:00:00,30.48379972387801
2020-10-18 16:00:00,29.351589918740903
2020-10-18 17:00:00,28.17109509501803
2020-10-18 18:00:00,26.53500811920455
2020-10-18 19:00:00,24.841778504614634
